Date	28.10.2022
Seriennummer	43684
SW-Version	3.39
  
Time	TS1 [°C]	TS2 [°C]	TS3 [°C]	TS4 [°C]	TS5 [°C]	TS6 [°C]	UI1 [°C]	RO1 [%]	RO2 [%]	REL [%]	RO1 Safety	RO2 Safety	REL Safety	Vol. flow	Vol. flow 3	Vol. flow 4	Heat quantity	Heat quantity 1	Heat quantity 2	Heat quantity 3	Heat quantity 4	CO2 Savings	Errors	
00:00:08	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:00:18	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:00:28	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:00:38	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:00:48	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:00:58	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:01:08	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:01:18	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:01:28	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:01:38	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:01:48	11.0	32.9	55.5	26.0	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:01:58	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:02:08	11.3	33.2	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:02:18	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:02:28	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:02:38	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:02:48	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:02:58	11.3	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:03:08	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:03:18	11.3	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:03:28	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:03:38	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:03:48	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:03:58	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:04:08	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:04:18	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:04:28	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:04:38	11.3	33.2	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:04:48	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:04:58	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:05:08	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:05:18	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:05:28	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:05:38	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:05:48	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:05:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:06:08	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:06:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:06:28	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:06:38	11.3	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:06:48	11.3	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:06:58	11.3	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:07:08	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:07:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:07:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:07:38	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:07:48	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:07:58	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:08:08	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:08:18	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:08:28	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:08:38	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:08:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:08:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:09:08	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:09:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:09:28	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:09:38	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:09:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:09:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:10:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:10:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:10:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:10:38	11.3	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:10:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:10:58	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:11:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:11:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:11:28	11.3	33.2	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:11:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:11:48	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:11:58	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:12:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:12:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:12:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:12:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:12:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:12:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:13:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:13:18	11.0	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:13:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:13:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:13:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:13:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:14:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:14:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:14:28	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:14:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:14:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:14:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:15:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:15:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:15:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:15:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:15:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:15:58	11.3	32.9	55.8	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:16:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:16:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:16:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:16:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:16:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:16:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:17:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:17:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:17:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:17:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:17:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:17:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:18:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:18:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:18:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:18:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:18:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:18:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:19:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:19:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:19:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:19:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:19:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:19:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:20:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:20:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:20:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:20:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:20:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:20:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:21:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:21:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:21:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:21:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:21:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:21:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:22:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:22:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:22:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:22:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:22:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:22:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:23:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:23:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:23:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:23:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:23:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:23:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:24:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:24:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:24:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:24:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:24:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:24:58	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:25:08	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:25:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:25:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:25:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:25:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:25:58	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:26:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:26:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:26:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:26:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:26:48	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:26:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:27:08	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:27:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:27:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:27:38	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:27:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:27:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:28:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:28:18	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:28:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:28:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:28:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:28:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:29:08	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:29:18	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:29:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:29:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:29:48	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:29:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:30:08	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:30:18	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:30:28	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:30:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:30:48	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:30:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:31:08	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:31:18	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:31:28	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:31:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:31:48	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:31:58	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:32:08	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:32:18	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:32:28	11.0	32.9	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:32:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:32:48	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:32:58	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:33:08	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:33:18	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:33:28	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:33:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:33:48	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:33:58	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:34:08	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:34:18	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:34:28	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:34:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:34:48	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:34:58	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:35:08	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:35:18	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:35:28	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:35:38	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
00:35:48	11.0	32.6	55.5	26.3	---	---	---	0	0	0	0	0	0	0	0	0	46964	13462	33501	0	0	0	0	
